id_decision,parametre_observe,nom_standard_metier,variantes_associees,unite_source,unite_metier,unite_abh,source_table,colonne_valeur,volume_total,volume_non_null,nb_null,nb_non_numerique,nb_suspect,min_observe,max_observe,plage_abh,plage_biblio,statut_mapping,statut_unite,statut_valeur,statut_migration,action_recommandee,decision_metier,commentaire_metier,reference_biblio_principale
MIG-0342,ph,pH,ph | pH | pH au laboratoire,pH,— (sans unité),,types_mesures,,1,0,0,0,1,,,référence ABH non disponible,6.5-8.5 pH,MAPPED_EXACT,UNIT_UNKNOWN,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,référence unité métier/ABH absente,,,US EPA — Secondary Drinking Water Standards: Guidance for Nuisance Chemicals (https://www.epa.gov/sdwa/secondary-drinking-water-standards-guidance-nuisance-chemicals)
MIG-0343,Chrome,Cr,Cr | CrT | Chrome | Chrome(mg/l),à confirmer,mg/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,8,8,0,7,0,8.9999999999999993E-3,8.9999999999999993E-3,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0344,phenol,Phenol,phenol | Phenol | Phénol | Ph�nol | indice de phénol M:A | Indicedephénol(mg/l) | IP | IP(mgO2/l),à confirmer,mg/L,,mesures_qualite_barrages,val_qual_barr,2,2,0,0,0,0.02,7.09,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0345,Phenol,Phenol,phenol | Phenol | Phénol | Ph�nol | indice de phénol M:A | Indicedephénol(mg/l) | IP | IP(mgO2/l),à confirmer,mg/L,,suivi_qualite_sebou_jr,val_qual_sebou_jr,4572,4572,0,0,0,0,nan,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0346,Nickel,Ni,Ni | Nickel | Nickel(mg)/l,à confirmer,mg/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,8,8,0,7,0,2.1999999999999999E-2,2.1999999999999999E-2,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0347,Phénol,Phenol,phenol | Phenol | Phénol | Ph�nol | indice de phénol M:A | Indicedephénol(mg/l) | IP | IP(mgO2/l),mg/L,mg/L,,types_mesures,,1,0,0,0,0,,,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0348,Pheopigment,Pheopigment,Pheopigment,µg/L,µg/L,,mesures_qualite_barrages,val_qual_barr,37,37,0,0,0,1E-4,31.87,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0349,Pheopigment,Pheopigment,Pheopigment,µg/L,µg/L,,mesures_qualite_rivieres,val_qual_riv,17,17,0,0,0,0,4.1399999999999997,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0350,Pheopigment,Pheopigment,Pheopigment,µg/L,µg/L,,types_mesures,,1,0,0,0,0,,,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0351,Ph�nol,Phenol,phenol | Phenol | Phénol | Ph�nol | indice de phénol M:A | Indicedephénol(mg/l) | IP | IP(mgO2/l),pH,mg/L,,mesures_qualite_nappes,val_qual_nap,5,5,0,0,0,0,0.04,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0352,Ph�nol,Phenol,phenol | Phenol | Phénol | Ph�nol | indice de phénol M:A | Indicedephénol(mg/l) | IP | IP(mgO2/l),pH,mg/L,,mesures_qualite_rivieres,val_qual_riv,682,682,0,0,0,0,50.024999999999999,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0353,Phosphore total,PT,PT | PT  décant. 2h | PT DECANTE | PT(mgP/l) | Phosphore total | Phosphore_Total,à confirmer,mg/L,,mesures_qualite_rivieres,val_qual_riv,1972,1972,0,0,0,5.0000000000000001E-3,125,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0354,Phosphore_Total,PT,PT | PT  décant. 2h | PT DECANTE | PT(mgP/l) | Phosphore total | Phosphore_Total,mg/L,mg/L,,mesures_qualite_barrages,val_qual_barr,591,591,0,0,0,7.0000000000000001E-3,164,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0355,Phosphore_Total,PT,PT | PT  décant. 2h | PT DECANTE | PT(mgP/l) | Phosphore total | Phosphore_Total,mg/L,mg/L,,mesures_qualite_nappes,val_qual_nap,39,39,0,0,0,0.02,3.66,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0356,Phosphore_Total,PT,PT | PT  décant. 2h | PT DECANTE | PT(mgP/l) | Phosphore total | Phosphore_Total,mg/L,mg/L,,types_mesures,,1,0,0,0,0,,,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0357,Chl a,Chla,Chl | Chl a | Chl.A(µg/l) | Chla,à confirmer,µg/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,38,38,0,6,0,0.54,459,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0358,Plomb(mg/l),Pb,Pb | Plomb | Plomb(mg/l),mg/l,mg/L,,suivi_qualite_brg_garde_hebdo,val_qual_brg_garde_hebdo,182,22,160,0,0,5.0000000000000001E-3,5.0000000000000001E-3,référence ABH non disponible,<= 0.01 mg/L,MAPPED_BY_METIER_VARIANT,UNIT_OK,SUSPECT_OUTLIER,OK_WITH_FLAG,migrer avec contrôle standard,,,WHO — Chemical fact sheets: Lead (https://cdn.who.int/media/docs/default-source/wash-documents/water-safety-and-quality/chemical-fact-sheets-2022/lead-fact-sheet-2022.pdf?download=true&sfvrsn=4983142a_2)
MIG-0359,PO3,PO4³-,PO3 | PO4 3- | PO43- | PO43-(mgP/l),à confirmer,mg/L,,mesures_qualite_rivieres,val_qual_riv,1,1,0,0,0,0.13,0.13,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0360,PO4 3-,PO4³-,PO3 | PO4 3- | PO43- | PO43-(mgP/l),mg/L,mg/L,,mesures_qualite_barrages,val_qual_barr,389,389,0,0,0,0,143,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0361,PO4 3-,PO4³-,PO3 | PO4 3- | PO43- | PO43-(mgP/l),mg/L,mg/L,,mesures_qualite_nappes,val_qual_nap,40,40,0,0,0,0,191,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0362,PO4 3-,PO4³-,PO3 | PO4 3- | PO43- | PO43-(mgP/l),mg/L,mg/L,,mesures_qualite_rivieres,val_qual_riv,1891,1891,0,0,0,0,156.953,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0363,PO4 3-,PO4³-,PO3 | PO4 3- | PO43- | PO43-(mgP/l),mg/L,mg/L,,types_mesures,,1,0,0,0,0,,,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0364,NO3-_Spectro,NO3-,NO3- | NO3-(mg/l) | NO3-_Réduction Cd | NO3-_Spectro,à confirmer,mg/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,127,127,0,6,1,5.7000000000000002E-2,207,référence ABH non disponible,<= 50 mg/L as nitrate,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,WHO — Chemical fact sheets: Nitrate/nitrite (https://cdn.who.int/media/docs/default-source/wash-documents/water-safety-and-quality/chemical-fact-sheets-2022/nitrate-and-nitrite-fact-sheet-2022.pdf?download=true&sfvrsn=a65406e9_2)
MIG-0365,DBO5,DBO5,DBO5 | DBO5_dec2h,mg O2/L,mg/L,,idp_2024_mesures_qualite_globale,val_qual,163,163,0,5,0,0.51249999999999996,17450.57,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0366,PO43-(mgP/l),PO4³-,PO3 | PO4 3- | PO43- | PO43-(mgP/l),mgP/l,mg/L,,suivi_qualite_brg_garde_hebdo,val_qual_brg_garde_hebdo,182,182,0,0,0,0.02,0.32,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0367,precipitation_jr,Precip_jr,precipitation_jr,à confirmer,mm/jour,,mesures_precipitations_jr,precipitation_jr,669880,507930,161950,0,0,0,420,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0368,profond_tot_m,Profondeur,profond_tot_m | Profondeur,m,m,,points_eau_abhs,profond_tot_m,46,28,18,0,0,5,625,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,HORS_PERIMETRE,REJECT_FROM_MIGRATION,hors périmètre migration des mesures,,,
MIG-0369,Profondeur,Profondeur,profond_tot_m | Profondeur,m,m,,mesures_qualite_barrages,val_qual_barr,13,13,0,0,0,0,55,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0370,Profondeur,Profondeur,profond_tot_m | Profondeur,m,m,,mesures_qualite_nappes,val_qual_nap,2,2,0,0,0,2,2,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0371,Profondeur,Profondeur,profond_tot_m | Profondeur,m,m,,mesures_qualite_rivieres,val_qual_riv,108,108,0,0,0,0,80,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0372,Profondeur,Profondeur,profond_tot_m | Profondeur,m,m,,types_mesures,,1,0,0,0,0,,,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0373,Pseudo_aer,Pseudo_aer,Pseudo_aer,à confirmer,UFC/100 mL,,mesures_qualite_rivieres,val_qual_riv,2,2,0,0,0,0,0,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0374,DCO,DCO,DCO | DCO  2h décant. | DCO  D   2h | DCO_dec2h,mg O2/L,mg/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,35,35,0,5,0,11.5,1121,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0375,Cuivre,Cu,Cu | Cuivre | Cuivre(mg/l),à confirmer,mg/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,8,8,0,4,0,5.5999999999999999E-3,1.7100000000000001E-2,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0376,PT  décant. 2h,PT,PT | PT  décant. 2h | PT DECANTE | PT(mgP/l) | Phosphore total | Phosphore_Total,à confirmer,mg/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,4,4,0,0,0,0.29199999999999998,3.84,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0377,PT DECANTE,PT,PT | PT  décant. 2h | PT DECANTE | PT(mgP/l) | Phosphore total | Phosphore_Total,à confirmer,mg/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,4,0,4,0,0,,,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0378,PT(mgP/l),PT,PT | PT  décant. 2h | PT DECANTE | PT(mgP/l) | Phosphore total | Phosphore_Total,mgP/l,mg/L,,suivi_qualite_brg_garde_hebdo,val_qual_brg_garde_hebdo,182,178,4,0,0,0.05,0.69099999999999995,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0379,PTD,PTD,PTD,mg/L,mg/L,,mesures_qualite_barrages,val_qual_barr,15,15,0,0,0,0.08,80.7,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0380,PTD,PTD,PTD,mg/L,mg/L,,mesures_qualite_nappes,val_qual_nap,73,73,0,0,0,6,88,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0381,PTD,PTD,PTD,mg/L,mg/L,,mesures_qualite_rivieres,val_qual_riv,48,48,0,0,0,13,29.8,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0382,PTD,PTD,PTD,mg/L,mg/L,,types_mesures,,1,0,0,0,0,,,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0383,PTP,PTP,PTP,mg/L,mg/L,,mesures_qualite_barrages,val_qual_barr,15,15,0,0,0,0.03,80.7,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0384,PTP,PTP,PTP,mg/L,mg/L,,mesures_qualite_nappes,val_qual_nap,73,73,0,0,0,6,88,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0385,PTP,PTP,PTP,mg/L,mg/L,,mesures_qualite_rivieres,val_qual_riv,48,48,0,0,0,13,29.8,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0386,PTP,PTP,PTP,mg/L,mg/L,,types_mesures,,1,0,0,0,0,,,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0387,quantite_t_j,Quantite_tj,quantite_t_j,à confirmer,t/jour,,decharges_abhs,quantite_t_j,233,159,74,0,0,0.02,560,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0388,restitutions_mm3,Restitution,restitutions_mm3,Mm3,Mm³,,mesures_niv_eau_barrages,restitutions_mm3,85166,85165,1,0,0,0,290.4521378,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0389,RS  mesuré,RS105,RS  mesuré | RS  mesuré_à 105 °C | RS105,à confirmer,mg/L,,idp_2024_mesures_qualite_globale,val_qual,24,24,0,0,0,252,4171,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0390,RS  mesuré_à 105 °C,RS105,RS  mesuré | RS  mesuré_à 105 °C | RS105,°C,mg/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,50,50,0,0,0,168,3596,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_CONFLICT,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unités non alignées,,,
MIG-0391,RS105,RS105,RS  mesuré | RS  mesuré_à 105 °C | RS105,à confirmer,mg/L,,mesures_qualite_barrages,val_qual_barr,1,1,0,0,0,300,300,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0392,RS105,RS105,RS  mesuré | RS  mesuré_à 105 °C | RS105,à confirmer,mg/L,,mesures_qualite_nappes,val_qual_nap,2203,2203,0,0,0,27.5,31900,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0393,RS105,RS105,RS  mesuré | RS  mesuré_à 105 °C | RS105,à confirmer,mg/L,,mesures_qualite_rivieres,val_qual_riv,39,39,0,0,0,0,1988,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0394,RS105,RS105,RS  mesuré | RS  mesuré_à 105 °C | RS105,à confirmer,mg/L,,types_mesures,,1,0,0,0,0,,,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0395,RS185,RS185,RS185,à confirmer,mg/L,,mesures_qualite_nappes,val_qual_nap,7,7,0,0,0,147,2024,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0396,RS185,RS185,RS185,à confirmer,mg/L,,mesures_qualite_rivieres,val_qual_riv,2,2,0,0,0,0,0,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0397,S,S²-,S | S2,mg/L,mg/L,,mesures_qualite_barrages,val_qual_barr,1,1,0,0,0,2.5999999999999999E-2,2.5999999999999999E-2,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0398,S,S²-,S | S2,mg/L,mg/L,,mesures_qualite_nappes,val_qual_nap,4,4,0,0,0,3.8,29.6,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0399,S,S²-,S | S2,mg/L,mg/L,,mesures_qualite_rivieres,val_qual_riv,4,4,0,0,0,0,0.96,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0400,S,S²-,S | S2,mg/L,mg/L,,types_mesures,,1,0,0,0,0,,,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0401,S2,S²-,S | S2,mg/L,mg/L,,mesures_qualite_barrages,val_qual_barr,2,2,0,0,0,0,2.5999999999999999E-2,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0402,S2,S²-,S | S2,mg/L,mg/L,,mesures_qualite_nappes,val_qual_nap,16,16,0,0,0,0.2,0.42,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0403,S2,S²-,S | S2,mg/L,mg/L,,mesures_qualite_rivieres,val_qual_riv,2,2,0,0,0,0,0.30599999999999999,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0404,S2,S²-,S | S2,mg/L,mg/L,,types_mesures,,1,0,0,0,0,,,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0405,sat,sat,sat,%,%,,mesures_qualite_barrages,val_qual_barr,128,128,0,0,0,3,941.2,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0406,sat,sat,sat,%,%,,mesures_qualite_nappes,val_qual_nap,18,18,0,0,0,0,111.8,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0407,sat,sat,sat,%,%,,mesures_qualite_rivieres,val_qual_riv,1074,1074,0,0,0,0,930,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0408,sat,sat,sat,%,%,,types_mesures,,1,0,0,0,0,,,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,NO_REFERENCE,NEEDS_BIBLIO_VALIDATION,confirmer une plage de référence ou accepter sans seuil externe,,,
MIG-0409,Saveur,Saveur,Saveur,à confirmer,— (qualitatif),,mesures_qualite_rivieres,val_qual_riv,1,1,0,0,0,13,13,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0410,pH au laboratoire,pH,ph | pH | pH au laboratoire,pH,— (sans unité),,idp_2024_mesures_qualite_marche_cadre,val_qual,7,4,3,4,1,,,référence ABH non disponible,6.5-8.5 pH,MAPPED_BY_METIER_VARIANT,UNIT_UNKNOWN,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,référence unité métier/ABH absente,,,US EPA — Secondary Drinking Water Standards: Guidance for Nuisance Chemicals (https://www.epa.gov/sdwa/secondary-drinking-water-standards-guidance-nuisance-chemicals)
MIG-0411,Sb,Sb,Sb,à confirmer,mg/L,,mesures_qualite_rivieres,val_qual_riv,3,3,0,0,0,0,7.5999999999999998E-2,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0412,Zinc,Zn,Zn | Zinc | Zinc(mg/l),à confirmer,mg/L,,idp_2024_mesures_qualite_marche_cadre,val_qual,8,8,0,4,0,1.54E-2,5.0099999999999999E-2,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_BY_METIER_VARIANT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0413,Se,Se,Se | Sélénium | Sélénium(mg/l),à confirmer,mg/L,,mesures_qualite_nappes,val_qual_nap,5,5,0,0,0,7.0000000000000001E-3,0.05,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0414,Se,Se,Se | Sélénium | Sélénium(mg/l),à confirmer,mg/L,,mesures_qualite_rivieres,val_qual_riv,434,434,0,0,0,0,50.03,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_MISSING,NOT_EVALUATED,NEEDS_UNIT_VALIDATION,unité source absente,,,
MIG-0415,MES,MES,MES | MEST Filtr | MEST(mg/l),mg/L,mg/L,,idp_2024_mesures_qualite_globale,val_qual,163,163,0,3,0,7.3684210529999996,24008,référence ABH non disponible,référence bibliographique non confirmée,MAPPED_EXACT,UNIT_OK,FLAG_REQUIRED,OK_WITH_FLAG,appliquer règle de parsing + flag,,,
